CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Ct,Quarter,Year,Date_Leave
721221783,Existing Customer,62,M,Graduate,Single,$40K - $60K,Silver,60,6,6,2,5844,536,108,none,2019,"none,2019"
721221783,Existing Customer,62,M,Graduate,Single,$40K - $60K,Silver,48,6,3,2,5844,2013,65,none,2018,"none,2018"
721222833,Existing Customer,51,F,Graduate,Married,Less than $40K,Blue,48,3,4,3,2000,1083,118,none,2019,"none,2019"
721222833,Existing Customer,51,F,Graduate,Married,Less than $40K,Blue,36,3,3,3,1565,944,73,none,2018,"none,2018"
721225083,Existing Customer,54,F,Graduate,Divorced,$40K - $60K,Silver,36,1,2,1,8758,1511,89,none,2018,"none,2018"
721225083,Existing Customer,54,F,Graduate,Divorced,$40K - $60K,Silver,48,1,3,1,8758,307,88,none,2019,"none,2019"
721227258,Existing Customer,51,M,Post-Graduate,Married,$120K +,Platinum,43,2,5,2,34516,542,51,none,2019,"none,2019"
721227258,Existing Customer,51,M,Post-Graduate,Married,$120K +,Platinum,31,2,5,2,34516,1991,79,none,2018,"none,2018"
721228308,Attrited Customer,47,F,High School,Married,Less than $40K,Blue,39,5,3,3,3899,0,40,Q2,2018,"Q2,2018"
721232058,Existing Customer,49,M,Graduate,Married,$60K - $80K,Gold,41,6,1,3,20231,977,36,none,2018,"none,2018"
721232058,Existing Customer,49,M,Graduate,Married,$60K - $80K,Gold,53,6,6,3,20231,250,72,none,2019,"none,2019"
721233033,Attrited Customer,50,M,College,Married,$60K - $80K,Silver,38,1,2,3,4915,464,36,Q2,2018,"Q2,2018"
721234308,Existing Customer,35,F,College,Married,$40K - $60K,Silver,33,6,0,3,5825,1367,114,none,2019,"none,2019"
721234308,Existing Customer,35,F,College,Married,$40K - $60K,Silver,21,6,2,3,5825,1815,62,none,2018,"none,2018"
721236408,Existing Customer,38,M,Graduate,Married,$60K - $80K,Silver,41,5,6,3,7535,1170,57,none,2019,"none,2019"
721236408,Existing Customer,38,M,Graduate,Married,$60K - $80K,Silver,29,5,3,3,7535,2517,41,none,2018,"none,2018"
721238508,Existing Customer,38,F,High School,Married,Less than $40K,Blue,38,3,3,3,2000,924,36,none,2019,"none,2019"
721238508,Existing Customer,38,F,High School,Married,Less than $40K,Blue,26,3,3,3,1939,1484,77,none,2018,"none,2018"
721241583,Existing Customer,48,F,Graduate,Married,$40K - $60K,Blue,43,5,3,2,2109,1205,60,none,2018,"none,2018"
721241583,Existing Customer,48,F,Graduate,Married,$40K - $60K,Blue,55,5,3,2,2109,618,91,none,2019,"none,2019"
721243083,Attrited Customer,55,M,Post-Graduate,Single,$80K - $120K,Platinum,41,1,3,4,34516,2408,40,Q4,2018,"Q4,2018"
721246833,Existing Customer,44,F,Graduate,Married,Less than $40K,Blue,48,6,0,3,1953,920,44,none,2019,"none,2019"
721246833,Existing Customer,44,F,Graduate,Married,Less than $40K,Blue,36,6,2,3,1953,1089,70,none,2018,"none,2018"
721247883,Existing Customer,52,M,College,Married,$80K - $120K,Gold,41,4,2,3,16207,922,83,none,2018,"none,2018"
721247883,Existing Customer,52,M,College,Married,$80K - $120K,Gold,53,4,3,3,16207,1426,64,none,2019,"none,2019"
721249158,Attrited Customer,60,M,College,Divorced,$60K - $80K,Silver,30,2,2,3,6414,0,14,Q3,2018,"Q3,2018"
721250358,Existing Customer,50,M,Graduate,Married,$40K - $60K,Silver,36,3,1,3,5426,1478,22,none,2018,"none,2018"
721250358,Existing Customer,50,M,Graduate,Married,$40K - $60K,Silver,48,3,6,3,5426,462,102,none,2019,"none,2019"
721252683,Existing Customer,41,F,Graduate,Single,$80K - $120K,Platinum,33,4,2,4,34516,1501,64,none,2018,"none,2018"
721252683,Attrited Customer,41,F,Graduate,Single,$80K - $120K,Platinum,45,4,3,4,34516,525,52,Q2,2019,"Q2,2019"
721253508,Existing Customer,40,M,College,Married,$60K - $80K,Silver,36,6,3,1,9599,2356,84,none,2018,"none,2018"
721253508,Existing Customer,40,M,College,Married,$60K - $80K,Silver,48,6,2,1,9599,1474,108,none,2019,"none,2019"
721254858,Attrited Customer,42,F,Graduate,Married,Less than $40K,Blue,30,6,0,1,2000,327,32,Q2,2019,"Q2,2019"
721254858,Existing Customer,42,F,Graduate,Married,Less than $40K,Blue,18,6,1,1,1694,1074,70,none,2018,"none,2018"
721256808,Existing Customer,60,F,College,Single,$40K - $60K,Blue,32,6,1,2,2691,1463,121,none,2019,"none,2019"
721256808,Existing Customer,46,F,College,Single,$40K - $60K,Blue,20,6,1,2,2691,1935,86,none,2018,"none,2018"
721258158,Existing Customer,65,F,College,Single,$40K - $60K,Silver,51,3,3,5,11037,1491,63,none,2018,"none,2018"
721258158,Existing Customer,65,F,College,Single,$40K - $60K,Silver,63,3,3,5,11037,572,29,none,2019,"none,2019"
721264533,Existing Customer,60,F,College,Married,$40K - $60K,Blue,36,1,1,3,3767,1106,126,none,2018,"none,2018"
721264533,Existing Customer,38,F,College,Married,$40K - $60K,Blue,48,1,0,3,3767,656,96,none,2019,"none,2019"
721265883,Existing Customer,26,M,Graduate,Single,$40K - $60K,Blue,13,3,3,2,2174,1514,44,none,2018,"none,2018"
721265883,Existing Customer,26,M,Graduate,Single,$40K - $60K,Blue,25,3,5,2,2174,1143,36,none,2019,"none,2019"
721268133,Existing Customer,44,M,College,Married,$40K - $60K,Silver,36,5,2,2,11366,2109,70,none,2018,"none,2018"
721268133,Attrited Customer,44,M,College,Married,$40K - $60K,Silver,48,5,6,2,11366,1189,68,Q3,2019,"Q3,2019"
721269108,Existing Customer,45,F,Graduate,Single,Less than $40K,Blue,45,5,2,3,2288,977,47,none,2019,"none,2019"
721269108,Existing Customer,45,F,Graduate,Single,Less than $40K,Blue,33,5,3,3,2288,1249,87,none,2018,"none,2018"
721273008,Attrited Customer,54,F,College,Single,$40K - $60K,Silver,43,6,3,4,10797,1252,38,Q2,2018,"Q2,2018"
721274208,Attrited Customer,60,F,High School,Single,$40K - $60K,Blue,36,4,3,3,2201,2104,38,Q3,2018,"Q3,2018"
721276383,Existing Customer,47,F,College,Divorced,$40K - $60K,Silver,33,6,2,3,5624,1216,66,none,2018,"none,2018"
721276383,Existing Customer,47,F,College,Divorced,$40K - $60K,Silver,45,6,5,3,5624,768,122,none,2019,"none,2019"
721279083,Existing Customer,53,M,Graduate,Married,$60K - $80K,Silver,33,5,3,3,5376,1177,53,none,2018,"none,2018"
721279083,Existing Customer,53,M,Graduate,Married,$60K - $80K,Silver,45,5,3,3,5376,1137,41,none,2019,"none,2019"
721282908,Existing Customer,44,F,Graduate,Married,Less than $40K,Blue,41,3,0,2,1700,500,115,none,2019,"none,2019"
721282908,Existing Customer,44,F,Graduate,Married,Less than $40K,Blue,29,3,1,2,"1438,3",0,60,none,2018,"none,2018"
721284258,Existing Customer,53,M,Graduate,Married,$60K - $80K,Silver,44,4,1,3,7181,2517,39,none,2018,"none,2018"
721284258,Attrited Customer,53,M,Graduate,Married,$60K - $80K,Silver,56,4,5,3,7181,1076,76,Q4,2019,"Q4,2019"
721287183,Existing Customer,49,F,High School,Married,$40K - $60K,Blue,47,5,2,3,2081,665,47,none,2019,"none,2019"
721287183,Existing Customer,49,F,High School,Married,$40K - $60K,Blue,35,5,2,3,2081,0,87,none,2018,"none,2018"
721288158,Existing Customer,44,F,Graduate,Married,$80K - $120K,Gold,15,4,2,2,25033,2300,71,none,2018,"none,2018"
721288158,Existing Customer,44,F,Graduate,Married,$80K - $120K,Gold,27,4,4,2,25033,1051,118,none,2019,"none,2019"
721290708,Existing Customer,50,M,Graduate,Single,$60K - $80K,Silver,30,1,3,2,14217,1816,99,none,2018,"none,2018"
721290708,Existing Customer,50,M,Graduate,Single,$60K - $80K,Silver,42,1,2,2,14217,508,30,none,2019,"none,2019"
721294533,Existing Customer,48,M,Graduate,Married,$80K - $120K,Platinum,34,1,1,1,34516,738,121,none,2018,"none,2018"
721294533,Existing Customer,48,M,Graduate,Married,$80K - $120K,Platinum,46,1,1,1,34516,1112,35,none,2019,"none,2019"
721295658,Existing Customer,62,M,Post-Graduate,Single,$80K - $120K,Platinum,55,6,1,4,34516,2517,63,none,2018,"none,2018"
721295658,Existing Customer,62,M,Post-Graduate,Single,$80K - $120K,Platinum,67,6,6,4,34516,1218,83,none,2019,"none,2019"
721299483,Existing Customer,47,M,Graduate,Single,$60K - $80K,Silver,32,2,1,1,11671,1304,71,none,2018,"none,2018"
721299483,Existing Customer,47,M,Graduate,Single,$60K - $80K,Silver,44,2,2,1,11671,993,77,none,2019,"none,2019"
721301733,Existing Customer,53,M,Graduate,Married,$80K - $120K,Gold,38,6,3,2,22140,733,45,none,2018,"none,2018"
721301733,Existing Customer,53,M,Graduate,Married,$80K - $120K,Gold,50,6,0,2,22140,806,78,none,2019,"none,2019"
721304133,Existing Customer,36,F,High School,Married,Less than $40K,Blue,48,4,3,3,4277,1098,113,none,2019,"none,2019"
721304133,Existing Customer,36,F,High School,Married,Less than $40K,Blue,36,4,1,3,4277,1578,49,none,2018,"none,2018"
721305408,Existing Customer,48,F,Graduate,Married,$40K - $60K,Blue,37,4,2,1,3378,0,81,none,2018,"none,2018"
721305408,Existing Customer,48,F,Graduate,Married,$40K - $60K,Blue,49,4,3,1,3378,308,119,none,2019,"none,2019"
721306908,Attrited Customer,61,F,Graduate,Single,Less than $40K,Blue,56,4,1,2,2303,683,86,Q1,2019,"Q1,2019"
721306908,Existing Customer,61,F,Graduate,Single,Less than $40K,Blue,44,4,3,2,2303,540,46,none,2018,"none,2018"
721308033,Attrited Customer,45,F,High School,Single,Less than $40K,Blue,37,3,3,1,3036,2517,42,Q2,2018,"Q2,2018"
721310283,Existing Customer,47,M,Graduate,Single,$120K +,Platinum,36,6,2,4,34516,933,32,none,2018,"none,2018"
721310283,Existing Customer,47,M,Graduate,Single,$120K +,Platinum,48,6,5,4,34516,576,57,none,2019,"none,2019"
721311333,Existing Customer,32,M,College,Married,$60K - $80K,Gold,22,3,1,4,16912,1590,41,none,2018,"none,2018"
721311333,Attrited Customer,32,M,College,Married,$60K - $80K,Gold,34,3,2,4,16912,306,115,Q1,2019,"Q1,2019"
721313808,Existing Customer,50,M,College,Single,$40K - $60K,Blue,41,6,1,2,2826,1741,73,none,2018,"none,2018"
721313808,Existing Customer,50,M,College,Single,$40K - $60K,Blue,53,6,2,2,2826,714,105,none,2019,"none,2019"
721315233,Existing Customer,47,M,College,Single,$60K - $80K,Gold,32,3,3,4,18535,1192,70,none,2018,"none,2018"
721315233,Existing Customer,47,M,College,Single,$60K - $80K,Gold,44,3,6,4,18535,1235,59,none,2019,"none,2019"
721316358,Existing Customer,41,M,High School,Married,$60K - $80K,Silver,28,5,1,1,9577,632,62,none,2018,"none,2018"
721316358,Attrited Customer,41,M,High School,Married,$60K - $80K,Silver,40,5,3,1,9577,1200,93,Q2,2019,"Q2,2019"
721317333,Existing Customer,40,F,High School,Married,Less than $40K,Blue,43,4,4,1,2383,429,67,none,2019,"none,2019"
721317333,Existing Customer,40,F,High School,Married,Less than $40K,Blue,31,4,2,1,2383,1828,75,none,2018,"none,2018"
721321383,Existing Customer,50,F,High School,Married,Less than $40K,Blue,53,3,5,2,2372,1079,121,none,2019,"none,2019"
721321383,Existing Customer,50,F,High School,Married,Less than $40K,Blue,41,3,3,2,2372,1148,80,none,2018,"none,2018"
721325133,Existing Customer,45,M,College,Married,$80K - $120K,Gold,36,6,1,3,31625,0,77,none,2018,"none,2018"
721325133,Existing Customer,45,M,College,Married,$80K - $120K,Gold,48,6,4,3,31625,416,63,none,2019,"none,2019"
721332033,Existing Customer,42,M,Graduate,Married,$80K - $120K,Gold,30,4,2,1,29195,892,67,none,2018,"none,2018"
721332033,Existing Customer,42,M,Graduate,Married,$80K - $120K,Gold,42,4,4,1,29195,1197,47,none,2019,"none,2019"
721333233,Existing Customer,40,F,Graduate,Married,$60K - $80K,Gold,34,4,2,3,23138,1727,39,none,2018,"none,2018"
721333233,Attrited Customer,40,F,Graduate,Married,$60K - $80K,Gold,46,4,5,3,23138,1176,94,Q3,2019,"Q3,2019"
721335558,Attrited Customer,57,F,Graduate,Single,$40K - $60K,Silver,48,1,5,3,6482,985,35,Q3,2019,"Q3,2019"
721335558,Existing Customer,57,F,Graduate,Single,$40K - $60K,Silver,36,1,2,3,6482,1686,101,none,2018,"none,2018"
721338783,Existing Customer,49,F,College,Married,$60K - $80K,Silver,36,3,2,3,13483,2517,72,none,2018,"none,2018"
721338783,Existing Customer,49,F,College,Married,$60K - $80K,Silver,48,3,1,3,13483,770,51,none,2019,"none,2019"
721342383,Existing Customer,39,M,Graduate,Married,$80K - $120K,Gold,34,6,3,2,17438,0,37,none,2018,"none,2018"
721342383,Existing Customer,39,M,Graduate,Married,$80K - $120K,Gold,46,6,5,2,17438,414,57,none,2019,"none,2019"
721344858,Existing Customer,26,M,High School,Single,$40K - $60K,Blue,25,4,3,4,2237,430,103,none,2019,"none,2019"
721344858,Existing Customer,26,M,High School,Single,$40K - $60K,Blue,13,4,4,4,2237,451,36,none,2018,"none,2018"
721347408,Existing Customer,55,F,High School,Single,$40K - $60K,Blue,43,4,2,0,2569,1403,39,none,2018,"none,2018"
721347408,Attrited Customer,55,F,High School,Single,$40K - $60K,Blue,55,4,0,0,2569,317,80,Q2,2019,"Q2,2019"
721349883,Existing Customer,51,F,Graduate,Married,Less than $40K,Blue,51,3,4,1,2847,239,49,none,2019,"none,2019"
721349883,Existing Customer,51,F,Graduate,Married,Less than $40K,Blue,39,3,2,1,2847,2082,59,none,2018,"none,2018"
721350783,Existing Customer,54,M,Graduate,Married,$60K - $80K,Silver,38,6,3,4,5660,2006,39,none,2018,"none,2018"
721350783,Existing Customer,54,M,Graduate,Married,$60K - $80K,Silver,50,6,2,4,5660,1444,94,none,2019,"none,2019"
721351983,Attrited Customer,43,F,High School,Married,$40K - $60K,Blue,36,5,3,3,3492,2517,47,Q2,2018,"Q2,2018"
721359183,Existing Customer,33,F,Graduate,Married,Less than $40K,Blue,31,4,5,4,2907,1398,60,none,2019,"none,2019"
721359183,Existing Customer,33,F,Graduate,Married,Less than $40K,Blue,19,4,3,4,2907,1537,76,none,2018,"none,2018"
721361433,Existing Customer,51,F,College,Married,Less than $40K,Blue,49,6,0,1,4502,1000,104,none,2019,"none,2019"
721361433,Existing Customer,51,F,College,Married,Less than $40K,Blue,37,6,1,1,4502,1785,87,none,2018,"none,2018"
721365033,Attrited Customer,55,M,Uneducated,Single,Less than $40K,Blue,36,3,2,4,1696,0,43,Q2,2018,"Q2,2018"
721366308,Existing Customer,50,M,Graduate,Single,$40K - $60K,Silver,39,4,3,1,13509,2060,64,none,2018,"none,2018"
721366308,Existing Customer,50,M,Graduate,Single,$40K - $60K,Silver,51,4,6,1,13509,678,26,none,2019,"none,2019"
721374033,Existing Customer,53,F,High School,Married,$40K - $60K,Blue,51,2,1,3,2164,1065,40,none,2019,"none,2019"
721374033,Existing Customer,53,F,High School,Married,$40K - $60K,Blue,39,2,3,3,2164,1115,69,none,2018,"none,2018"
721375308,Existing Customer,48,M,College,Married,$80K - $120K,Gold,36,5,1,3,30579,1351,19,none,2018,"none,2018"
721375308,Existing Customer,48,M,College,Married,$80K - $120K,Gold,48,5,0,3,30579,631,28,none,2019,"none,2019"
721378008,Existing Customer,31,M,High School,Divorced,$40K - $60K,Blue,21,6,2,2,2621,1461,71,none,2018,"none,2018"
721378008,Existing Customer,31,M,High School,Divorced,$40K - $60K,Blue,33,6,2,2,2621,498,41,none,2019,"none,2019"
721379433,Existing Customer,44,M,Graduate,Married,$60K - $80K,Silver,28,6,2,3,11338,0,24,none,2018,"none,2018"
721379433,Existing Customer,44,M,Graduate,Married,$60K - $80K,Silver,40,6,2,3,11338,1375,33,none,2019,"none,2019"
721382208,Existing Customer,38,F,Graduate,Married,$40K - $60K,Blue,39,2,1,2,3140,614,26,none,2019,"none,2019"
721382208,Existing Customer,38,F,Graduate,Married,$40K - $60K,Blue,27,2,1,2,3140,2517,122,none,2018,"none,2018"
721384308,Existing Customer,39,F,High School,Married,$40K - $60K,Blue,48,4,6,4,3272,1244,28,none,2019,"none,2019"
721384308,Existing Customer,39,F,High School,Married,$40K - $60K,Blue,36,4,1,4,3272,2323,86,none,2018,"none,2018"
721385433,Existing Customer,53,M,College,Married,$40K - $60K,Blue,63,3,0,4,2787,1130,32,none,2019,"none,2019"
721385433,Existing Customer,38,M,College,Married,$40K - $60K,Blue,51,3,3,4,2787,1201,39,none,2018,"none,2018"
721387008,Attrited Customer,42,M,Graduate,Married,Less than $40K,Blue,36,3,3,3,3103,1000,35,Q2,2019,"Q2,2019"
721387008,Existing Customer,42,M,Graduate,Married,Less than $40K,Blue,24,3,2,3,3103,1783,69,none,2018,"none,2018"
721388283,Existing Customer,54,M,Graduate,Divorced,$60K - $80K,Silver,45,3,1,4,5597,0,58,none,2018,"none,2018"
721388283,Existing Customer,54,M,Graduate,Divorced,$60K - $80K,Silver,57,3,2,4,5597,1113,63,none,2019,"none,2019"
721393083,Existing Customer,52,F,Graduate,Single,$40K - $60K,Silver,45,5,3,1,6053,577,64,none,2018,"none,2018"
721393083,Existing Customer,52,F,Graduate,Single,$40K - $60K,Silver,57,5,1,1,6053,549,59,none,2019,"none,2019"
721395633,Existing Customer,53,M,Graduate,Single,$80K - $120K,Gold,41,5,3,3,18591,994,108,none,2018,"none,2018"
721395633,Existing Customer,53,M,Graduate,Single,$80K - $120K,Gold,53,5,5,3,18591,967,95,none,2019,"none,2019"
721396758,Existing Customer,54,F,Graduate,Single,Less than $40K,Blue,36,3,1,3,"1438,3",606,80,none,2018,"none,2018"
721396758,Existing Customer,54,F,Graduate,Single,Less than $40K,Blue,48,3,1,3,1600,354,54,none,2019,"none,2019"
721397808,Existing Customer,32,M,High School,Married,$40K - $60K,Blue,24,5,2,0,3735,1176,41,none,2018,"none,2018"
721397808,Existing Customer,32,M,High School,Married,$40K - $60K,Blue,36,5,3,0,3735,571,30,none,2019,"none,2019"
721398858,Existing Customer,43,M,Graduate,Single,$120K +,Platinum,34,5,3,4,33913,0,76,none,2018,"none,2018"
721398858,Existing Customer,43,M,Graduate,Single,$120K +,Platinum,46,5,5,4,33913,1481,47,none,2019,"none,2019"
721399833,Existing Customer,43,F,High School,Married,$40K - $60K,Blue,34,3,1,3,2032,1008,86,none,2018,"none,2018"
721399833,Existing Customer,43,F,High School,Married,$40K - $60K,Blue,46,3,3,3,2032,1131,90,none,2019,"none,2019"
721402233,Existing Customer,42,M,Graduate,Married,$80K - $120K,Gold,28,2,3,1,19192,1507,125,none,2018,"none,2018"
721402233,Existing Customer,42,M,Graduate,Married,$80K - $120K,Gold,40,2,0,1,19192,232,41,none,2019,"none,2019"
721406658,Attrited Customer,55,F,Uneducated,Divorced,Less than $40K,Blue,36,6,3,3,1732,0,43,Q3,2018,"Q3,2018"
721409358,Existing Customer,36,F,Uneducated,Single,Less than $40K,Blue,33,3,4,1,1937,439,121,none,2019,"none,2019"
721409358,Existing Customer,36,F,Uneducated,Single,Less than $40K,Blue,21,3,2,1,1937,733,73,none,2018,"none,2018"
721410858,Existing Customer,54,F,High School,Married,Less than $40K,Blue,48,1,3,0,1921,404,49,none,2019,"none,2019"
721410858,Existing Customer,54,F,High School,Married,Less than $40K,Blue,36,1,3,0,1921,1334,90,none,2018,"none,2018"
721412208,Existing Customer,57,F,High School,Married,Less than $40K,Blue,48,4,4,2,2000,745,100,none,2019,"none,2019"
721412208,Existing Customer,57,F,High School,Married,Less than $40K,Blue,36,4,2,2,"1438,3",904,79,none,2018,"none,2018"
721415658,Existing Customer,39,F,Graduate,Married,$40K - $60K,Blue,27,3,1,2,2700,2220,59,none,2018,"none,2018"
721415658,Existing Customer,39,F,Graduate,Married,$40K - $60K,Blue,39,3,3,2,2700,1139,89,none,2019,"none,2019"
721417233,Attrited Customer,45,M,Graduate,Married,Less than $40K,Blue,25,3,5,3,"1438,3",0,27,Q3,2018,"Q3,2018"
721418133,Existing Customer,50,F,Graduate,Single,Less than $40K,Blue,33,6,2,3,2016,972,82,none,2018,"none,2018"
721418133,Existing Customer,50,F,Graduate,Single,Less than $40K,Blue,45,6,5,3,2000,236,28,none,2019,"none,2019"
721424583,Attrited Customer,35,F,High School,Married,Less than $40K,Blue,38,4,5,3,2000,1313,34,Q3,2019,"Q3,2019"
721424583,Existing Customer,35,F,High School,Married,Less than $40K,Blue,26,4,2,3,1918,900,76,none,2018,"none,2018"
721425558,Existing Customer,52,M,Graduate,Single,$60K - $80K,Silver,37,2,3,2,14543,0,37,none,2018,"none,2018"
721425558,Existing Customer,52,M,Graduate,Single,$60K - $80K,Silver,49,2,0,2,14543,823,111,none,2019,"none,2019"
721426383,Attrited Customer,55,F,High School,Married,Less than $40K,Blue,36,4,3,0,1558,261,40,Q4,2018,"Q4,2018"
721427358,Attrited Customer,47,M,Graduate,Divorced,$60K - $80K,Silver,28,6,1,3,8757,0,47,Q2,2018,"Q2,2018"
721428333,Existing Customer,47,F,Graduate,Married,$40K - $60K,Silver,34,4,2,1,8109,541,77,none,2018,"none,2018"
721428333,Existing Customer,47,F,Graduate,Married,$40K - $60K,Silver,46,4,5,1,8109,1229,50,none,2019,"none,2019"
721433283,Existing Customer,39,F,High School,Single,$40K - $60K,Silver,20,3,2,2,9956,1117,39,none,2018,"none,2018"
721433283,Existing Customer,39,F,High School,Single,$40K - $60K,Silver,32,3,1,2,9956,745,40,none,2019,"none,2019"
721434483,Existing Customer,54,M,Graduate,Married,$40K - $60K,Blue,46,4,3,2,2798,1256,55,none,2018,"none,2018"
721434483,Existing Customer,54,M,Graduate,Married,$40K - $60K,Blue,58,4,6,2,2798,960,97,none,2019,"none,2019"
721437333,Attrited Customer,46,M,College,Married,$60K - $80K,Silver,36,2,2,2,5054,2517,39,Q4,2018,"Q4,2018"
721438233,Existing Customer,39,M,College,Single,$40K - $60K,Blue,31,6,3,3,3297,1761,120,none,2018,"none,2018"
721438233,Existing Customer,39,M,College,Single,$40K - $60K,Blue,43,6,0,3,3297,1361,72,none,2019,"none,2019"
